Position_nm,Real_Wavefunction,Imaginary_Wavefunction,ProbabilityDensity,PotentialEnergy_eV
1.032,-1.01100092754376,0.311872817130333,1.11938752955915,0
1.036,-1.07765917575707,0.164706601161081,1.18847756355944,0
1.04,-1.12014998837349,0.0145790727391818,1.25494854581506,0
1.044,-1.14031395832514,-0.133945352708886,1.31825728106345,0
1.048,-1.14082974550428,-0.277110042572436,1.37828248392185,0
1.052,-1.12501491377361,-0.412099513773924,1.43548456546576,0
1.056,-1.09655906412937,-0.537096715068223,1.49091466246137,0
1.06,-1.05925990601915,-0.651332630242914,1.54626574371885,0
1.064,-1.01679936044528,-0.755052678779427,1.60398548713393,0
1.068,-0.972512311564635,-0.84942167295353,1.66729737462796,0
1.072,-0.929184613550444,-0.936424514353085,1.7402749171403,0
1.076,-0.888929699326576,-1.0186950031876,1.82793551986422,0
1.08,-0.853052924563555,-1.09931210062115,1.93618638667852,0
1.084,-0.821972862254944,-1.18162473301737,2.07187639596195,0
1.088,-0.795215147000269,-1.26904783283947,2.24284953205321,0
1.092,-0.77141939256101,-1.36485167429776,2.45790797205261,0
1.096,-0.748390964431139,-1.47200867155887,2.72689856478669,0
1.1,-0.723222255499947,-1.59301503211192,3.06074732338499,0
1.104,-0.692387810592737,-1.7297419822451,3.47140820539861,0
1.108,-0.651873306266649,-1.8833532107146,3.971958123732,0
1.112,-0.597343710161591,-2.05423021473647,4.57668128320584,0
1.116,-0.524279156844758,-2.24192118312842,5.30107922566179,0
1.12,-0.428126034861568,-2.44516365739851,6.16211721318875,0
1.124,-0.304464078071104,-2.66188320293492,7.17832056090275,0
1.128,-0.149112118771587,-2.8892261203644,8.36986199856046,0
1.132,0.041769260961625,-3.12364244290841,9.7588867823001,0
1.136,0.27156722923123,-3.36095293921502,11.3697534196104,0
1.14,0.543171061378507,-3.59642521509043,13.2293091296573,0
1.144,0.858914401274569,-3.82488750342502,15.3674983625737,0
1.148,1.22052447521729,-4.04078879927824,17.8176541149769,0
1.152,1.62912784820552,-4.23826640628787,20.616959676467,0
1.156,2.08525218736355,-4.4112344017857,23.8072656324021,0
1.16,2.58881224735845,-4.55342264814981,27.4356066647568,0
1.164,3.13914714527122,-4.6584208530834,31.5551296441068,0
1.168,3.73501358542261,-4.71973196787586,36.2261963318807,0
1.172,4.37457450393749,-4.73076902775146,41.5170776844325,0
1.176,5.05541631183654,-4.68485889304588,47.505136933734,0
1.18,5.77453274863214,-4.57526927485932,54.2783174024968,0
1.184,6.52828386733547,-4.39518826274951,61.9361701175237,0
1.188,7.3123838627593,-4.13774058791055,70.591854929185,0
1.192,8.12182738268119,-3.79601614083203,80.3738185755273,0
1.196,8.9508101755553,-3.36307005956613,91.4272430243743,0
1.2,9.79267433234294,-2.83195646928731,103.916448023266,0
1.204,10.6398117475223,-2.19580128356131,118.027137299602,0
1.208,11.4835699709432,-1.44784921884538,133.968646638059,0
1.212,12.3141863583753,-0.581579892767293,151.977420840467,0
1.216,13.1206807378445,0.409158651549212,172.319673826581,0
1.22,13.8907676133112,1.53002603230962,195.294404546561,0
1.224,14.6108151833015,2.78601328162715,221.237790325996,0
1.228,15.265777627994,4.1812384838464,250.52672184616,0
1.232,15.8391781720503,5.71875747704647,283.583752247229,0
1.236,16.3131297894585,7.40030666617062,320.882742281087,0
1.24,16.6683468838096,9.22604417909968,362.953679033703,0
1.244,16.8842071718818,11.1943103371137,410.389035746637,0
1.248,16.9388757026192,13.301340607312,463.851172020511,0
