TimeStep,Time_s,TotalProbability,MeanPosition_nm,KineticEnergy_eV,PotentialEnergy_eV,TotalEnergy_eV,Reflection,Transmission,InteractionProbability,CentralWellProbability
5100,1.40972041470416e-16,1.00006680023426,2.00229716424949,211.433667513964,-598.96868680714,-387.535019293176,NaN,NaN,NaN,NaN
5200,1.43736199146306e-16,1.0000668002338,2.02577595317481,211.35685932718,-598.891878620857,-387.535019293676,NaN,NaN,NaN,NaN
5300,1.46500356822197e-16,1.00006680023386,2.04924475451761,211.114426730283,-598.649446022899,-387.535019292616,NaN,NaN,NaN,NaN
5400,1.49264514498087e-16,1.00006680023374,2.07269452752073,210.70674620074,-598.241765494374,-387.535019293635,NaN,NaN,NaN,NaN
5500,1.52028672173978e-16,1.00006680023388,2.09611623698361,210.134448775755,-597.669468068788,-387.535019293032,NaN,NaN,NaN,NaN
5600,1.54792829849868e-16,1.00006680023386,2.11950085575713,209.398419153831,-596.933438446856,-387.535019293025,NaN,NaN,NaN,NaN
5700,1.57556987525759e-16,1.00006680023372,2.14283936725272,208.499794469963,-596.034813763602,-387.535019293639,NaN,NaN,NaN,NaN
5800,1.60321145201649e-16,1.00006680023397,2.16612276795963,207.439962713176,-594.974982005801,-387.535019292625,NaN,NaN,NaN,NaN
5900,1.6308530287754e-16,1.00006680023371,2.18934206997101,206.220560786876,-593.755580080568,-387.535019293692,NaN,NaN,NaN,NaN
6000,1.6584946055343e-16,1.00006680023389,2.21248830353658,204.843472247705,-592.378491540643,-387.535019292938,NaN,NaN,NaN,NaN
6100,1.68613618229321e-16,1.00006680023384,2.23555251962033,203.310824667709,-590.845843960837,-387.535019293128,NaN,NaN,NaN,NaN
6200,1.71377775905211e-16,1.00006680023374,2.25852579249061,201.624986681505,-589.16000597505,-387.535019293545,NaN,NaN,NaN,NaN
6300,1.74141933581102e-16,1.00006680023395,2.28139922232809,199.788564677792,-587.323583970493,-387.535019292701,NaN,NaN,NaN,NaN
6400,1.76906091256992e-16,1.00006680023372,2.30416393785718,197.804399149395,-585.339418443037,-387.535019293642,NaN,NaN,NaN,NaN
6500,1.79670248932883e-16,1.00006680023389,2.32681109901406,195.675560726049,-583.210580018998,-387.535019292949,NaN,NaN,NaN,NaN
6600,1.82434406608773e-16,1.00006680023384,2.34933189963234,193.405345847447,-580.940365140611,-387.535019293164,NaN,NaN,NaN,NaN
6700,1.85198564284664e-16,1.00006680023377,2.37171757017138,190.997272131551,-578.532291425005,-387.535019293453,NaN,NaN,NaN,NaN
6800,1.87962721960554e-16,1.00006680023391,2.39395938047191,188.455073402408,-575.990092695248,-387.53501929284,NaN,NaN,NaN,NaN
6900,1.90726879636445e-16,1.00006680023376,2.41604864254583,185.782694395864,-573.31771368935,-387.535019293486,NaN,NaN,NaN,NaN
7000,1.93491037312335e-16,1.00006680023386,2.43797671340856,182.984285159908,-570.519304452984,-387.535019293076,NaN,NaN,NaN,NaN
7100,1.96255194988226e-16,1.00006680023385,2.45973499793996,180.064195123767,-567.599214416887,-387.53501929312,NaN,NaN,NaN,NaN
7200,1.99019352664116e-16,1.00006680023378,2.48131495179089,177.026966874904,-564.56198616829,-387.535019293385,NaN,NaN,NaN,NaN
7300,2.01783510340007e-16,1.00006680023388,2.50270808432565,173.877329625927,-561.412348918928,-387.535019293001,NaN,NaN,NaN,NaN
7400,2.04547668015897e-16,1.0000668002338,2.5239059616025,170.620192383125,-558.155211676422,-387.535019293297,NaN,NaN,NaN,NaN
7500,2.07311825691788e-16,1.00006680023383,2.54490020939855,167.260636833434,-554.795656126643,-387.535019293208,NaN,NaN,NaN,NaN
7600,2.10075983367678e-16,1.00006680023385,2.56568251626983,163.803909938695,-551.338929231801,-387.535019293106,NaN,NaN,NaN,NaN
7700,2.12840141043569e-16,1.00006680023381,2.58624463665404,160.255416260314,-547.790435553599,-387.535019293285,NaN,NaN,NaN,NaN
7800,2.1560429871946e-16,1.00006680023384,2.60657839401254,156.620710015304,-544.155729308453,-387.535019293149,NaN,NaN,NaN,NaN
7900,2.1836845639535e-16,1.00006680023383,2.62667568400937,152.905486869786,-540.44050616297,-387.535019293184,NaN,NaN,NaN,NaN
8000,2.21132614071241e-16,1.00006680023382,2.64652847773038,149.115575486298,-536.65059477953,-387.535019293232,NaN,NaN,NaN,NaN
8100,2.23896771747131e-16,1.00006680023384,2.66612882493779,145.256928827442,-532.791948120607,-387.535019293165,NaN,NaN,NaN,NaN
8200,2.26660929423022e-16,1.00006680023383,2.68546885736034,141.335615229114,-528.870634522316,-387.535019293202,NaN,NaN,NaN,NaN
8300,2.29425087098912e-16,1.00006680023383,2.70454079201789,137.357809254666,-524.892828547868,-387.535019293202,NaN,NaN,NaN,NaN
8400,2.32189244774803e-16,1.00006680023383,2.72333693457721,133.329782338644,-520.864801631827,-387.535019293184,NaN,NaN,NaN,NaN
8500,2.34953402450693e-16,1.00006680023383,2.74184968273802,129.25789323401,-516.79291252721,-387.5350192932,NaN,NaN,NaN,NaN
8600,2.37717560126584e-16,1.00006680023383,2.76007152964646,125.148578274475,-512.68359756767,-387.535019293195,NaN,NaN,NaN,NaN
8700,2.40481717802474e-16,1.00006680023383,2.7779950673334,121.008341464464,-508.543360757656,-387.535019293192,NaN,NaN,NaN,NaN
8800,2.43245875478365e-16,1.00006680023383,2.79561299017477,116.843744410906,-504.378763704102,-387.535019293196,NaN,NaN,NaN,NaN
8900,2.46010033154255e-16,1.00006680023383,2.81291809837103,112.66139611049,-500.196415403686,-387.535019293196,NaN,NaN,NaN,NaN
