TimeStep,Time_s,TotalProbability,MeanPosition_nm,KineticEnergy_eV,PotentialEnergy_eV,TotalEnergy_eV,Reflection,Transmission,InteractionProbability,CentralWellProbability
7300,2.01783510340007e-16,0.999205166344773,1.96715238077641,279.650108277867,-220.330682613725,59.319425664142,0.534236331552237,0.0944199556057811,0.365431086322962,NaN
7400,2.04547668015897e-16,0.99943906761426,1.98162509968057,281.518791385862,-222.182782900298,59.3360084855633,0.518221442713003,0.107493695297998,0.368457590101176,NaN
7500,2.07311825691788e-16,0.999775876827875,1.99565639061412,282.173391279243,-222.814702950536,59.3586883287072,0.503557586031953,0.121363121961529,0.369454481176926,NaN
7600,2.10075983367678e-16,1.00010878728627,2.00896261309605,281.628906811558,-222.248877322459,59.380029489099,0.49020209934452,0.135927649336017,0.368459890808425,NaN
7700,2.12840141043569e-16,1.00034212071438,2.0212973845441,279.934238526946,-220.540510770333,59.3937277566131,0.478086242140743,0.151068892739095,0.365566412952462,NaN
7800,2.1560429871946e-16,1.00042032767224,2.03251179368189,277.180012731937,-217.783440812327,59.3965719196103,0.467130435825494,0.16665446602609,0.360930814482997,NaN
7900,2.1836845639535e-16,1.00034055992923,2.0425793125013,273.497034839461,-214.107896230818,59.3891386086429,0.457255991680814,0.182542564915434,0.354770339043996,NaN
8000,2.21132614071241e-16,1.00014642260923,2.05158082420843,269.045051680316,-209.669980904904,59.3750707754117,0.448391770398028,0.198586762582807,0.347345266014798,NaN
8100,2.23896771747131e-16,0.999907678364024,2.059660437861,263.995459444368,-204.636027972573,59.3594314717949,0.440475740806227,0.214640521831914,0.33893294294433,NaN
8200,2.26660929423022e-16,0.999695026510414,2.06697185247407,258.513597908667,-199.166750285503,59.3468476231637,0.433452737704805,0.230560954539164,0.329801473712915,NaN
8300,2.29425087098912e-16,0.999559307165995,2.07363520118216,252.745686041199,-193.405522743991,59.3401632972078,0.427270231060321,0.246211962654154,0.320190197737594,NaN
8400,2.32189244774803e-16,0.999521112233621,2.07971674800874,246.813058156572,-187.473092890403,59.3399652661691,0.421874084664508,0.261466928720694,0.310300817783933,NaN
8500,2.34953402450693e-16,0.999571829338705,2.08523295691222,240.813229523467,-181.46827502397,59.3449544994971,0.4172058503589,0.276211186656042,0.300298457701576,NaN
8600,2.37717560126584e-16,0.999682897089732,2.09017131221518,234.825059138492,-175.472238991842,59.3528201466497,0.413202309715439,0.290344390428903,0.29031869605398,NaN
8700,2.40481717802474e-16,0.999818064587938,2.09451619029717,228.914417689518,-169.553256607306,59.3611610822121,0.409797232629712,0.303782906084116,0.280475387553655,NaN
8800,2.43245875478365e-16,0.999943984631401,2.09826956145612,223.13782605106,-163.769689385503,59.3681366655568,0.406924658687237,0.316462007435443,0.27086559660713,NaN
8900,2.46010033154255e-16,1.00003661008968,2.10146128301619,217.54329256638,-158.170587467491,59.3727050988885,0.404522657190074,0.328337488837329,0.261570608685923,NaN
9000,2.48774190830146e-16,1.0000832635903,2.10414923157681,212.169009885544,-152.794458701715,59.3745511838292,0.402536561786881,0.339386581589584,0.252653915956215,NaN
9100,2.51538348506036e-16,1.00008177478266,2.10641296337904,207.041451157093,-147.667584019656,59.3738671374367,0.400920992691247,0.349607924064874,0.24415844722904,NaN
9200,2.54302506181927e-16,1.00003837157559,2.10834520825187,202.174315344453,-142.803165318355,59.3711500260976,0.39964032110862,0.359020482662816,0.236105204391297,NaN
9300,2.57066663857817e-16,0.999965382421482,2.11004396865664,197.56879960588,-138.201711977525,59.3670876283551,0.39866773062768,0.367661592395513,0.228493952719986,NaN
9400,2.59830821533708e-16,0.999878961048931,2.11160588917324,193.214982617975,-133.8524881318,59.3624944861756,0.397983216604438,0.375584295834079,0.221305670173041,NaN
9500,2.62594979209598e-16,0.999796586874994,2.11312028530655,189.093727743251,-129.735481681802,59.358246061449,0.397571040365073,0.382854164960573,0.214505897681904,NaN
9600,2.65359136885489e-16,0.999734192408294,2.11466321675377,185.178500400227,-125.823347016313,59.3551533839141,0.397417168387765,0.389545801656175,0.208048031422211,NaN
9700,2.68123294561379e-16,0.99970324475758,2.11629192266526,181.436924760892,-122.083123150223,59.3538016106685,0.39750706980577,0.395739310988476,0.201876234713456,NaN
9800,2.7088745223727e-16,0.999708515945828,2.11804084329162,177.83242274255,-118.478018533667,59.354404208883,0.397824115721132,0.40151677699183,0.195928472980983,NaN
9900,2.7365160991316e-16,0.99974730406559,2.11992063513537,174.326221051197,-114.969473966013,59.3567470851834,0.39834874005869,0.40695891948154,0.190139971933795,NaN
10000,2.76415767589051e-16,0.999810456005198,2.1219208636103,170.879907780846,-111.519653531898,59.3602542489484,0.399058305672282,0.412142099337542,0.184447364530834,NaN
